ticker,exchange,assetType,priceCurrency,startDate,endDate
MRBXX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
MRC,NYSE,Stock,USD,4/12/2012,6/10/2021
MRCBF,OTCGREY,Stock,USD,2/18/2009,6/10/2021
MRCBX,NMFQS,Mutual Fund,USD,12/31/2002,6/10/2021
MRCC,NASDAQ,Stock,USD,10/25/2012,6/10/2021
MRCCL,NASDAQ,Stock,USD,9/18/2018,2/17/2021
MRCEX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MRCF,,Stock,USD,,
MRCGX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MRCH,NASDAQ,Stock,USD,,
MRCHF,OTCGREY,Stock,USD,8/29/2007,6/10/2021
MRCHQ,NASDAQ,Stock,USD,,
MRCIF,PINK,Stock,USD,6/26/2020,6/10/2021
MRCLX,NMFQS,Mutual Fund,USD,6/20/2011,6/10/2021
MRCM,,Stock,USD,,
MRCQF,PINK,Stock,USD,7/18/2019,6/10/2021
MRCR,PINK,Stock,USD,12/24/1996,6/10/2021
MRCSX,NMFQS,Mutual Fund,USD,6/20/2011,6/10/2021
MRCUX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRCVF,OTCGREY,Stock,USD,,
MRCVX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRCWF,PINK,Stock,USD,9/11/2020,6/10/2021
MRCXX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
MRCY,NASDAQ,Stock,USD,1/30/1998,6/10/2021
MRCYX,NMFQS,Mutual Fund,USD,6/20/2011,6/10/2021
MRCZX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRD,NASDAQ,Stock,USD,6/12/2014,9/26/2016
MRD1,,Stock,USD,,
MRDAF,OTCBB,Stock,USD,1/8/2016,5/2/2019
MRDAX,NMFQS,Mutual Fund,USD,1/2/2004,6/10/2021
MRDG,NASDAQ,Stock,USD,1/2/2001,7/15/2010
MRDH,PINK,Stock,USD,10/18/2017,6/10/2021
MRDN,NASDAQ,Stock,USD,3/1/2011,4/30/2018
MRDNW,NASDAQ,Stock,USD,1/25/2017,4/25/2018
MRDPX,NMFQS,Mutual Fund,USD,1/2/2014,6/10/2021
MRDVX,NMFQS,Mutual Fund,USD,1/3/2003,6/10/2021
MRDY,OTCCE,Stock,USD,12/13/2006,6/10/2021
MRE,NYSE,Stock,USD,,
MREFX,NMFQS,Mutual Fund,USD,1/3/2003,6/10/2021
MREGX,NMFQS,Mutual Fund,USD,2/28/2007,6/10/2021
MREIX,NMFQS,Mutual Fund,USD,1/3/1994,6/2/2017
MRELF,OTCGREY,Stock,USD,7/19/2007,6/10/2021
MREO,NASDAQ,Stock,USD,4/24/2019,6/10/2021
MREOF,OTCGREY,Stock,USD,10/16/2017,6/10/2021
MRERX,NMFQS,Mutual Fund,USD,10/30/2003,6/10/2021
MRES,PINK,Stock,USD,7/14/2014,6/10/2021
MRESX,NMFQS,Mutual Fund,USD,1/2/1998,6/10/2021
MRET,NASDAQ,Stock,USD,,
MRETF,PINK,Stock,USD,7/19/2007,6/10/2021
MRETX,NMFQS,Mutual Fund,USD,6/15/2018,6/10/2021
MREXX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
MREYF,PINK,Stock,USD,4/1/2021,6/10/2021
MREZX,NMFQS,Mutual Fund,USD,2/24/2017,6/10/2021
MRFAX,NMFQS,Mutual Fund,USD,1/6/2004,6/10/2021
MRFD,NYSE,Stock,USD,,
MRFGF,PINK,Stock,USD,3/17/2011,6/10/2021
MRFGX,NMFQS,Mutual Fund,USD,1/28/2003,6/10/2021
MRFGY,PINK,Stock,USD,9/26/2017,6/10/2021
MRFIX,NMFQS,Mutual Fund,USD,12/31/1996,6/10/2021
MRFOX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MRFTX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRFUX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRFYX,NMFQS,Mutual Fund,USD,1/5/2004,6/10/2021
MRFZX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRG,NYSE,Stock,USD,,
MRGAX,NMFQS,Mutual Fund,USD,12/29/1995,6/10/2021
MRGBX,NMFQS,Mutual Fund,USD,12/31/1996,6/10/2021
MRGCX,NMFQS,Mutual Fund,USD,12/31/1996,6/10/2021
MRGE,PINK,Stock,USD,12/8/2016,6/10/2021
MRGE1,NASDAQ,Stock,USD,,
MRGEX,NMFQS,Mutual Fund,USD,7/6/2018,6/10/2021
MRGGX,NMFQS,Mutual Fund,USD,3/31/2005,6/10/2021
MRGHX,NMFQS,Mutual Fund,USD,3/31/2005,6/10/2021
MRGIF,OTCGREY,Stock,USD,3/2/2009,6/10/2021
MRGIX,NMFQS,Mutual Fund,USD,12/11/1992,6/10/2021
MRGJX,NMFQS,Mutual Fund,USD,3/31/2005,6/10/2021
MRGKX,NMFQS,Mutual Fund,USD,1/2/2014,6/10/2021
MRGLX,NMFQS,Mutual Fund,USD,6/20/2011,6/10/2021
MRGMF,PINK,Stock,USD,,
MRGN,PINK,Stock,USD,11/29/2004,6/10/2021
MRGO,PINK,Stock,USD,3/18/1993,6/10/2021
MRGOX,NMFQS,Mutual Fund,USD,7/6/2018,6/10/2021
MRGR,BATS,ETF,USD,12/13/2012,6/10/2021
MRGRX,NMFQS,Mutual Fund,USD,12/31/1996,6/10/2021
MRGSX,NMFQS,Mutual Fund,USD,2/4/2003,6/10/2021
MRGUX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRGVX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRGYX,NMFQS,Mutual Fund,USD,6/20/2011,6/10/2021
MRGZX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRH,NYSE,Stock,USD,10/10/2002,7/31/2015
MRHIF,OTCGREY,Stock,USD,,
MRHYX,NMFQS,Mutual Fund,USD,6/15/2018,6/10/2021
MRIB,OTCCE,Stock,USD,11/1/2006,6/10/2021
MRIBX,NMFQS,Mutual Fund,USD,12/31/1997,6/10/2021
MRICD,OTCMKTS,Stock,USD,,
MRICX,NMFQS,Mutual Fund,USD,12/31/1997,6/10/2021
MRIEX,NMFQS,Mutual Fund,USD,11/21/2005,6/10/2021
MRIGX,NMFQS,Mutual Fund,USD,11/19/2013,6/10/2021
MRII,NASDAQ,Stock,USD,,
MRIIF,OTCGREY,Stock,USD,,
MRIIQ,NASDAQ,Stock,USD,,
MRIMX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MRIN,NASDAQ,Stock,USD,3/22/2013,6/10/2021
MRIRF,OTCQB,Stock,USD,4/23/2007,6/10/2021
MRJAX,NMFQS,Mutual Fund,USD,6/18/2018,6/10/2021
MRJCX,NMFQS,Mutual Fund,USD,6/18/2018,6/10/2021
MRJIX,NMFQS,Mutual Fund,USD,6/18/2018,6/10/2021
MRJOF,OTCGREY,ETF,USD,7/13/2018,6/10/2021
MRJSX,NMFQS,Mutual Fund,USD,6/18/2018,6/10/2021
MRJT,PINK,Stock,USD,10/23/2015,6/10/2021
MRK,NYSE,Stock,USD,1/2/1970,6/10/2021
MRK-W,NYSE,Stock,USD,5/27/2021,6/2/2021
MRK-WI,NYSE,Stock,USD,,
MRKAX,NMFQS,Mutual Fund,USD,12/22/2014,6/10/2021
MRKCX,NMFQS,Mutual Fund,USD,12/22/2014,6/10/2021
MRKF,,Stock,USD,,
MRKGF,OTCMKTS,Stock,USD,10/10/2017,7/31/2018
MRKR,NASDAQ,Stock,USD,3/25/2014,6/10/2021
MRKR1,NASDAQ,Stock,USD,,
MRKT,NASDAQ,Stock,USD,,
MRKYX,NMFQS,Mutual Fund,USD,12/22/2014,6/10/2021
MRL,NYSE,Stock,USD,,
MRLA,OTCBB,Stock,USD,11/29/2012,3/6/2018
MRLAX,NMFQS,Mutual Fund,USD,8/31/2006,6/10/2021
MRLB,OTCBB,Stock,USD,7/21/2016,7/26/2017
MRLBX,NMFQS,Mutual Fund,USD,8/31/2006,6/10/2021
MRLDF,PINK,Stock,USD,9/25/2012,7/13/2017
MRLEX,NMFQS,Mutual Fund,USD,7/6/2018,6/10/2021
MRLHX,NMFQS,Mutual Fund,USD,1/3/2003,12/12/2019
MRLIX,NMFQS,Mutual Fund,USD,6/3/2009,6/10/2021
MRLL,NASDAQ,Stock,USD,,
MRLLF,PINK,Stock,USD,11/4/2010,6/10/2021
MRLLY,OTCGREY,Stock,USD,,
MRLN,NASDAQ,Stock,USD,11/12/2003,6/10/2021
MRLOX,NMFQS,Mutual Fund,USD,1/3/2003,6/10/2021
MRLRX,NMFQS,Mutual Fund,USD,1/3/2003,6/10/2021
MRLSX,NMFQS,Mutual Fund,USD,6/4/2009,6/10/2021
MRLTX,NMFQS,Mutual Fund,USD,6/4/2009,6/10/2021
MRLVX,NMFQS,Mutual Fund,USD,1/3/2003,6/10/2021
MRLWF,PINK,Stock,USD,11/19/2019,6/10/2021
MRM,NASDAQ,Stock,USD,12/29/2020,6/10/2021
MRM,NYSE,Stock,USD,,
MRMAF,PINK,Stock,USD,6/13/2014,12/13/2018
MRMAX,NMFQS,Mutual Fund,USD,6/22/2011,6/10/2021
MRMBF,PINK,Stock,USD,4/18/2011,8/14/2017
MRMD,OTCQX,Stock,USD,7/16/2014,6/10/2021
MRMEF,PINK,Stock,USD,,
MRMIX,NMFQS,Mutual Fund,USD,2/1/2008,6/10/2021
MRMLX,NMFQS,Mutual Fund,USD,6/20/2011,6/10/2021
MRMSX,NMFQS,Mutual Fund,USD,1/3/1994,6/2/2017
MRMTX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRMUX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRMYX,NMFQS,Mutual Fund,USD,6/20/2011,6/10/2021
MRMZX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRNA,NASDAQ,Stock,USD,12/7/1993,10/8/2018
MRNA,NASDAQ,Stock,USD,12/7/2018,6/10/2021
MRNAX,NMFQS,Mutual Fund,USD,3/31/2011,4/6/2018
MRNBX,NMFQS,Mutual Fund,USD,3/30/2011,4/6/2018
MRNCX,NMFQS,Mutual Fund,USD,3/31/2011,4/6/2018
MRNIX,NMFQS,Mutual Fund,USD,3/31/2011,4/6/2018
MRNJ,PINK,Stock,USD,7/16/2007,6/10/2021
MRNPX,NMFQS,Mutual Fund,USD,7/5/2018,6/10/2021
MRNRF,OTCMKTS,Stock,USD,12/19/2017,12/29/2017
MRNRX,NMFQS,Mutual Fund,USD,3/31/2011,4/6/2018
MRNS,NASDAQ,Stock,USD,7/31/2014,6/10/2021
MRNSX,NMFQS,Mutual Fund,USD,3/30/2011,4/6/2018
MRNTF,OTCQX,Stock,USD,12/14/2017,11/27/2020
MRNTX,NMFQS,Mutual Fund,USD,3/31/2011,4/6/2018
MRNTY,OTCQX,Stock,USD,8/31/2018,10/22/2020
MRNUX,NMFQS,Mutual Fund,USD,3/31/2011,4/6/2018
MRNVX,NMFQS,Mutual Fund,USD,1/2/2013,4/6/2018
MRO,NYSE,Stock,USD,1/2/1970,6/10/2021
MROE,,Stock,USD,,
MROI,NASDAQ,Stock,USD,,
MROIF,PINK,Stock,USD,10/11/2017,6/10/2021
MROMF,PINK,Stock,USD,2/24/2020,6/10/2021
MROSX,NMFQS,Mutual Fund,USD,6/20/2011,6/10/2021
MROTX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MROUX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MROYX,NMFQS,Mutual Fund,USD,6/20/2011,6/10/2021
MROZX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRPAX,NMFQS,Mutual Fund,USD,1/12/2017,12/23/2019
MRPCX,NMFQS,Mutual Fund,USD,1/3/2003,6/10/2021
MRPI,PINK,Stock,USD,10/22/2008,6/10/2021
MRPIX,NMFQS,Mutual Fund,USD,1/12/2017,12/23/2019
MRPLY,PINK,Stock,USD,7/19/2011,6/10/2021
MRPRF,PINK,Stock,USD,8/26/2014,6/10/2021
MRPS,PINK,Stock,USD,3/12/1997,6/10/2021
MRPT,PINK,Stock,USD,10/18/2017,6/10/2021
MRPZF,OTCGREY,Stock,USD,11/21/2017,6/10/2021
MRQRF,OTCQX,Stock,USD,7/29/2011,1/29/2021
MRR,NYSE,Stock,USD,,
MRRAX,NMFQS,Mutual Fund,USD,6/20/2011,6/10/2021
MRRBD,OTCMKTS,Stock,USD,11/10/2017,12/15/2017
MRRBF,OTCMKTS,Stock,USD,11/10/2017,8/17/2018
MRRCF,PINK,Stock,USD,4/25/2017,6/10/2021
MRRDF,PINK,Stock,USD,12/28/2017,6/10/2021
MRREX,NMFQS,Mutual Fund,USD,,
MRRFX,NMFQS,Mutual Fund,USD,2/4/2003,6/10/2021
MRRGX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRRHF,OTCGREY,Stock,USD,5/31/2017,6/10/2021
MRRL,NYSE ARCA,ETF,USD,10/9/2015,3/24/2020
MRRRX,NMFQS,Mutual Fund,USD,10/31/2003,6/10/2021
MRRSX,NMFQS,Mutual Fund,USD,6/20/2011,6/10/2021
MRRTY,PINK,Stock,USD,9/3/2010,6/10/2021
MRRXX,NMFQS,Mutual Fund,USD,,
MRRYF,OTCMKTS,Stock,USD,11/8/2017,11/8/2017
MRRZZ,PINK,Stock,USD,,
MRS,,Stock,USD,,
MRSA,NASDAQ,Stock,USD,,
MRSAX,NMFQS,Mutual Fund,USD,12/31/1996,6/10/2021
MRSCX,NMFQS,Mutual Fund,USD,11/1/1995,6/2/2017
MRSGX,NMFQS,Mutual Fund,USD,3/31/2005,6/10/2021
MRSHX,NMFQS,Mutual Fund,USD,3/31/2005,6/10/2021
MRSI,,Stock,USD,,
MRSIX,NMFQS,Mutual Fund,USD,12/31/1996,6/10/2021
MRSJX,NMFQS,Mutual Fund,USD,3/31/2005,6/10/2021
MRSK,BATS,ETF,USD,6/25/2020,6/10/2021
MRSKF,OTCGREY,Stock,USD,3/11/2008,6/10/2021
MRSKX,NMFQS,Mutual Fund,USD,4/28/2006,6/10/2021
MRSKY,PINK,Stock,USD,1/26/2009,2/12/2020
MRSLX,NMFQS,Mutual Fund,USD,6/20/2011,6/10/2021
MRSN,NASDAQ,Stock,USD,6/28/2017,6/10/2021
MRSNX,NMFQS,Mutual Fund,USD,2/15/2001,6/10/2021
MRSPX,NMFQS,Mutual Fund,USD,2/4/2003,6/10/2021
MRSRX,NMFQS,Mutual Fund,USD,10/31/2003,6/10/2021
MRSSF,OTCGREY,Stock,USD,,
MRSSX,NMFQS,Mutual Fund,USD,6/20/2011,6/10/2021
MRSYF,OTCGREY,Stock,USD,,
MRT,NYSE,Stock,USD,9/29/2016,6/21/2019
MRT1,NYSE,Stock,USD,,
MRT2,,Stock,USD,,
MRTAF,OTCGREY,Stock,USD,,
MRTAX,NMFQS,Mutual Fund,USD,1/2/2004,6/10/2021
MRTBX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRTDX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRTFX,NMFQS,Mutual Fund,USD,2/28/2008,4/2/2020
MRTHX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRTI,PINK,Stock,USD,7/25/2008,6/10/2021
MRTIX,NMFQS,Mutual Fund,USD,6/29/2007,4/2/2020
MRTMF,PINK,Stock,USD,6/13/2011,6/10/2021
MRTN,NASDAQ,Stock,USD,2/26/1992,6/10/2021
MRTNX,NMFQS,Mutual Fund,USD,1/29/2004,6/10/2021
MRTOX,NMFQS,Mutual Fund,USD,8/22/2014,4/2/2020
MRTPY,OTCGREY,Stock,USD,10/2/2017,6/10/2021
MRTSX,NMFQS,Mutual Fund,USD,1/2/2004,6/10/2021
MRTTF,OTCGREY,Stock,USD,,
MRTTF,PINK,Stock,USD,,
MRTTX,NMFQS,Mutual Fund,USD,1/19/2007,4/2/2020
MRTUX,NMFQS,Mutual Fund,USD,1/7/2009,4/2/2020
MRTVX,NMFQS,Mutual Fund,USD,5/5/2008,4/2/2020
MRTWX,NMFQS,Mutual Fund,USD,,
MRTX,NASDAQ,Stock,USD,7/15/2013,6/10/2021
MRTYX,NMFQS,Mutual Fund,USD,1/2/2004,6/10/2021
MRUHF,PINK,Stock,USD,,
MRUS,NASDAQ,Stock,USD,5/19/2016,6/10/2021
MRUSX,NMFQS,Mutual Fund,USD,2/4/2003,3/9/2018
MRV,NYSE,Stock,USD,,
MRVAX,NMFQS,Mutual Fund,USD,1/3/2019,6/10/2021
MRVC,OTCMKTS,Stock,USD,3/25/1993,8/15/2017
MRVCF,OTCGREY,Stock,USD,9/21/2020,6/10/2021
MRVEX,NMFQS,Mutual Fund,USD,1/3/1994,6/2/2017
MRVFF,OTCQX,Stock,USD,11/6/1996,6/10/2021
MRVGF,OTCGREY,Stock,USD,7/31/2003,6/10/2021
MRVI,NASDAQ,Stock,USD,11/20/2020,6/10/2021
MRVIX,NMFQS,Mutual Fund,USD,2/1/2008,6/10/2021
MRVL,NASDAQ,Stock,USD,6/30/2000,6/10/2021
MRVNX,NMFQS,Mutual Fund,USD,1/3/2019,6/10/2021
MRVNY,PINK,Stock,USD,5/27/2009,5/29/2018
MRVOF,PINK,Stock,USD,,
MRVSX,NMFQS,Mutual Fund,USD,5/13/2011,6/10/2021
MRVSY,PINK,Stock,USD,2/26/2016,6/10/2021
MRVT,OTCCE,Stock,USD,5/12/2017,6/10/2021
MRVYX,NMFQS,Mutual Fund,USD,1/3/2019,6/10/2021
MRWAX,NMFQS,Mutual Fund,USD,1/2/2002,11/25/2015
MRWFX,NMFQS,Mutual Fund,USD,4/1/2014,11/25/2015
MRWIX,NMFQS,Mutual Fund,USD,4/1/2014,11/25/2015
MRWSF,PINK,Stock,USD,7/13/2007,6/10/2021
MRWSY,PINK,Stock,USD,9/29/2009,6/10/2021
MRWTX,NMFQS,Mutual Fund,USD,4/1/2014,11/25/2015
MRX,NYSE,Stock,USD,1/2/2001,10/17/2013
MRXAX,NMFQS,Mutual Fund,USD,12/31/2003,6/10/2021
MRXNX,NMFQS,Mutual Fund,USD,12/31/2003,6/10/2021
MRXSX,NMFQS,Mutual Fund,USD,1/2/2004,6/10/2021
MRXT,,Stock,USD,,
MRXTX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRXUX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRXX,,Stock,USD,,
MRXYX,NMFQS,Mutual Fund,USD,1/2/2004,6/10/2021
MRXZX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRY,NYSE,Stock,USD,,
MRY1,,Stock,USD,,
MRYAX,NMFQS,Mutual Fund,USD,1/2/2004,6/10/2021
MRYNX,NMFQS,Mutual Fund,USD,1/29/2004,6/10/2021
MRYP,NASDAQ,Stock,USD,,
MRYSX,NMFQS,Mutual Fund,USD,1/5/2004,6/10/2021
MRYTX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRYUX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRYYX,NMFQS,Mutual Fund,USD,1/6/2004,6/10/2021
MRYZX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MRZLF,PINK,Stock,USD,7/13/2007,6/10/2021
MRZM,OTCQB,Stock,USD,5/21/2013,6/10/2021
MRZZZ,OTCGREY,Stock,USD,,
MS,NYSE,Stock,USD,2/23/1993,6/10/2021
MS-P-A,NYSE,Stock,USD,9/22/2014,6/10/2021
MS-P-E,NYSE,Stock,USD,9/22/2014,6/10/2021
MS-P-F,NYSE,Stock,USD,9/22/2014,6/10/2021
MS-P-G,NYSE,Stock,USD,9/22/2014,1/14/2020
MS-P-G-CL,NYSE,Stock,USD,11/26/2019,1/14/2020
MS-P-I,NYSE,Stock,USD,9/24/2014,6/10/2021
MS-P-K,NYSE,Stock,USD,1/25/2017,6/10/2021
MS-P-L,NYSE,Stock,USD,11/18/2019,6/10/2021
MSA,NYSE,Stock,USD,3/26/1990,6/10/2021
MSAAF,OTCGREY,Stock,USD,12/6/2019,6/10/2021
MSAAX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MSAC,NASDAQ,Stock,USD,4/7/2021,6/10/2021
MSACU,NASDAQ,Stock,USD,2/16/2021,4/6/2021
MSACW,NASDAQ,Stock,USD,4/8/2021,6/10/2021
MSACX,NMFQS,Mutual Fund,USD,1/17/1992,6/10/2021
MSADEX,NMFQS,Mutual Fund,USD,,
MSADF,PINK,Stock,USD,5/19/2010,6/10/2021
MSADX,NMFQS,Mutual Fund,USD,1/12/2015,6/10/2021
MSADY,PINK,Stock,USD,4/1/2010,6/10/2021
MSAFX,NMFQS,Mutual Fund,USD,1/2/2013,6/10/2021
MSAH,PINK,Stock,USD,9/22/2017,6/10/2021
MSAIRX,NMFQS,Mutual Fund,USD,,
MSAISX,NMFQS,Mutual Fund,USD,5/25/2021,6/8/2021
MSAIX,NMFQS,Mutual Fund,USD,2/7/2006,6/10/2021
MSAJF,PINK,Stock,USD,7/13/2007,1/24/2020
MSAJX,NMFQS,Mutual Fund,USD,6/1/2010,6/10/2021
MSAKX,NMFQS,Mutual Fund,USD,1/4/2016,12/10/2018
MSALX,NMFQS,Mutual Fund,USD,12/29/2010,6/10/2021
MSANX,NMFQS,Mutual Fund,USD,1/4/2016,12/10/2018
MSAPX,NMFQS,Mutual Fund,USD,,
MSAQX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MSARX,NMFQS,Mutual Fund,USD,3/20/2007,6/10/2021
MSAUX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MSAVX,NMFQS,Mutual Fund,USD,10/18/1993,6/10/2021
MSAWX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MSAXX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
MSAYX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MSAZX,NMFQS,Mutual Fund,USD,5/24/2019,6/10/2021
MSB,NYSE,Stock,USD,12/30/1987,6/10/2021
MSBAX,NMFQS,Mutual Fund,USD,12/31/2004,6/10/2021
MSBC,PINK,Stock,USD,8/7/2012,6/10/2021
MSBCVX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
MSBF,NASDAQ,Stock,USD,6/20/2007,7/10/2020
MSBF1,NASDAQ,Stock,USD,,
MSBGX,NMFQS,Mutual Fund,USD,,
MSBHF,PINK,Stock,USD,7/17/2007,6/10/2021
MSBHY,PINK,Stock,USD,,
MSBHY,PINK,Stock,USD,7/13/2007,7/31/2020
MSBI,NASDAQ,Stock,USD,5/24/2016,6/10/2021
MSBJX,NMFQS,Mutual Fund,USD,1/3/2017,1/23/2019
MSBK,NASDAQ,Stock,USD,,
MSBLX,NMFQS,Mutual Fund,USD,12/31/2004,6/10/2021
MSBNX,NMFQS,Mutual Fund,USD,12/31/2004,6/10/2021
MSBOX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MSBRX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MSBUX,NMFQS,Mutual Fund,USD,,
MSBXX,NMFQS,Mutual Fund,USD,,
MSBYX,NMFQS,Mutual Fund,USD,12/31/1997,6/10/2021
MSBZX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
MSC,NYSE,Stock,USD,10/18/2018,6/10/2021
MSCA,NYSE,Stock,USD,4/8/2013,3/29/2018
MSCA1,,Stock,USD,,
MSCAX,NMFQS,Mutual Fund,USD,1/2/2014,6/10/2021
MSCBX,NMFQS,Mutual Fund,USD,8/2/2012,9/27/2018
MSCC,NASDAQ,Stock,USD,3/26/1990,5/29/2018
MSCCUX,NMFQS,Mutual Fund,USD,,
MSCCX,NMFQS,Mutual Fund,USD,1/2/2014,6/10/2021
MSCDX,NMFQS,Mutual Fund,USD,6/20/1996,6/10/2021
MSCFX,NMFQS,Mutual Fund,USD,8/11/2011,6/10/2021
MSCGX,NMFQS,Mutual Fund,USD,4/12/2019,6/10/2021
MSCI,NYSE,Stock,USD,11/15/2007,6/10/2021
MSCIX,NMFQS,Mutual Fund,USD,8/2/2012,3/3/2021
MSCIX,NMFQS,Mutual Fund,USD,2/26/2021,6/10/2021
MSCJX,NMFQS,Mutual Fund,USD,,
MSCKX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MSCLX,NMFQS,Mutual Fund,USD,7/6/2000,6/10/2021
MSCMX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MSCOX,NMFQS,Mutual Fund,USD,6/5/2017,6/10/2021
MSCP,NASDAQ,Stock,USD,,
MSCQX,NMFQS,Mutual Fund,USD,,
MSCS,NASDAQ,Stock,USD,,
MSCSX,NMFQS,Mutual Fund,USD,12/31/2001,11/25/2015
MSCVX,NMFQS,Mutual Fund,USD,1/2/2014,6/10/2021
MSCWX,NMFQS,Mutual Fund,USD,,
MSCXX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
MSCYX,NMFQS,Mutual Fund,USD,4/30/1999,6/10/2021
MSCZF,PINK,Stock,USD,,
MSD,NYSE,ETF,USD,10/27/1994,6/10/2021
MSDA,NASDAQ,Stock,USD,5/25/2021,6/10/2021
MSDAU,NASDAQ,Stock,USD,3/24/2021,6/10/2021
MSDAW,NASDAQ,Stock,USD,5/27/2021,6/10/2021
MSDAX,NMFQS,Mutual Fund,USD,3/11/1996,6/10/2021
MSDBX,NMFQS,Mutual Fund,USD,1/2/2003,12/5/2016
MSDCX,NMFQS,Mutual Fund,USD,5/31/2002,6/10/2021
MSDCYX,NMFQS,Mutual Fund,USD,,
MSDI,NASDAQ,Stock,USD,7/8/2016,1/31/2018
MSDIW,NASDAQ,Stock,USD,7/8/2016,1/31/2018
MSDIX,NMFQS,Mutual Fund,USD,12/31/2003,6/10/2021
MSDJX,NMFQS,Mutual Fund,USD,3/1/2016,6/10/2021
MSDLX,NMFQS,Mutual Fund,USD,4/30/2012,6/10/2021
MSDNX,NMFQS,Mutual Fund,USD,12/30/2002,6/10/2021
MSDRX,NMFQS,Mutual Fund,USD,1/2/2013,6/10/2021
MSDSX,NMFQS,Mutual Fund,USD,1/3/2017,6/10/2021
MSDTX,NMFQS,Mutual Fund,USD,,
MSDVX,NMFQS,Mutual Fund,USD,10/2/2006,6/10/2021
MSDX,,Stock,USD,,
MSDXX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
MSEAX,NMFQS,Mutual Fund,USD,12/30/1994,6/10/2021
MSECX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MSEDX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MSEEX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MSEFX,NMFQS,Mutual Fund,USD,12/31/1996,6/10/2021
MSEGX,NMFQS,Mutual Fund,USD,12/29/1995,6/10/2021
MSEIX,NMFQS,Mutual Fund,USD,4/30/2004,6/10/2021
MSEJX,NMFQS,Mutual Fund,USD,1/3/2017,6/10/2021
MSEL,,Stock,USD,,
MSELX,NMFQS,Mutual Fund,USD,4/30/2012,6/10/2021
MSEMX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MSENX,NMFQS,Mutual Fund,USD,5/1/2009,12/8/2020
MSEOX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MSEPX,NMFQS,Mutual Fund,USD,1/4/2016,6/10/2021
MSEQTX,NMFQS,Mutual Fund,USD,5/25/2021,6/1/2021
MSEQUX,NMFQS,Mutual Fund,USD,5/25/2021,6/10/2021
MSEQX,NMFQS,Mutual Fund,USD,4/2/1991,6/10/2021
MSERX,NMFQS,Mutual Fund,USD,1/2/2015,6/10/2021
